2023-10-15 08:36:39,PCCC2,774707,595396,mmol/L,K-D,8.23562,8.03,0.24
2023-10-15 08:36:38,PCCC1,774693,598376,mmol/L,K-D,4.04448,3.9,0.12
2023-10-15 08:29:12,PCCC1,774693,598376,U/L,LDHI2,171.45599,168.0,10.0
2023-10-15 08:29:12,PCCC2,774707,595396,U/L,LDHI2,288.0585,303.0,18.0
2023-10-15 08:35:56,PCCC2,774707,595396,U/L,LIP,92.51737,98.9,5.9
2023-10-15 08:35:55,PCCC1,774693,598376,U/L,LIP,44.65852,44.9,2.7
2023-10-15 17:53:27,PCCC2,774707,595396,mg/dL,MG-2,3.2142,3.23,0.13
2023-10-15 17:53:26,PCCC1,774693,598376,mg/dL,MG-2,1.97848,1.91,0.08
2023-10-15 08:57:53,PCCC2,774707,595396,mg/dL,MG-2,3.30727,3.23,0.13
2023-10-15 08:57:52,PCCC1,774693,598376,mg/dL,MG-2,2.07824,1.91,0.08
2023-10-15 08:29:33,PCCC1,774693,598376,mg/dL,MG-2,2.15102,1.91,0.08
2023-10-15 08:29:33,PCCC2,774707,595396,mg/dL,MG-2,3.3359,3.23,0.13
2023-10-15 22:59:48,PCCC2,774707,595396,mmol/L,NA-D,162.1564,156.0,5.0
2023-10-15 22:59:47,PCCC1,774693,598376,mmol/L,NA-D,130.14787,125.0,4.0
2023-10-15 17:48:23,PCCC2,774707,595396,mmol/L,NA-D,158.78223,156.0,5.0
2023-10-15 17:48:23,PCCC1,774693,598376,mmol/L,NA-D,130.81085,125.0,4.0
2023-10-15 17:29:20,PCCC1,774693,598376,mmol/L,NA-D,127.39613,125.0,4.0
2023-10-15 08:36:39,PCCC2,774707,595396,mmol/L,NA-D,159.1666,156.0,5.0
2023-10-15 08:36:38,PCCC1,774693,598376,mmol/L,NA-D,129.63728,125.0,4.0
2023-10-15 08:32:45,PCCC2,774707,595396,mg/dL,TRIGL,214.41258,215.0,11.0
2023-10-15 08:32:45,PCCC1,774693,598376,mg/dL,TRIGL,119.20407,117.0,6.0
2023-10-15 17:52:20,PCCC2,774707,595396,mg/dL,UA2,10.07382,10.1,0.5
2023-10-15 17:52:19,PCCC1,774693,598376,mg/dL,UA2,4.94677,4.89,0.24
2023-10-15 08:33:05,PCCC1,774693,598376,mg/dL,UA2,4.94604,4.89,0.24
2023-10-15 08:33:05,PCCC2,774707,595396,mg/dL,UA2,10.07003,10.1,0.5
2023-10-15 08:33:28,PCCC1,774693,598376,mg/dL,UREL,41.56019,38.9,1.9
2023-10-15 08:33:28,PCCC2,774707,595396,mg/dL,UREL,129.55293,122.0,6.0
2023-10-16 04:27:54,PCCC2,774707,595396,mmol/L,CL-D,112.91451,108.0,3.0
2023-10-16 04:27:53,PCCC1,774693,598376,mmol/L,CL-D,90.91414,87.0,2.6
2023-10-16 04:27:54,PCCC2,774707,595396,mmol/L,K-D,8.45173,8.03,0.24
2023-10-16 04:27:53,PCCC1,774693,598376,mmol/L,K-D,4.06923,3.9,0.12
2023-10-16 04:27:54,PCCC2,774707,595396,mmol/L,NA-D,163.32031,156.0,5.0
2023-10-16 04:27:53,PCCC1,774693,598376,mmol/L,NA-D,130.6714,125.0,4.0
2023-10-22 18:22:33,PCCC1,774693,598376,g/dL,ALB2,4.27984,3.35,0.2
2023-10-22 17:27:43,PCCC1,774693,598376,g/dL,ALB2,3.93756,3.35,0.2
2023-10-22 16:51:50,PCCC1,774693,598376,g/dL,ALB2,4.03442,3.35,0.2
2023-10-22 18:08:54,PCCC2,774707,595396,U/L,ALP2S,244.06894,239.0,14.0
2023-10-22 18:08:53,PCCC1,774693,598376,U/L,ALP2S,107.23799,113.0,7.0
2023-10-22 15:42:10,PCCC2,774707,595396,U/L,ALP2S,52.99392,239.0,14.0
2023-10-22 15:42:09,PCCC1,774693,598376,U/L,ALP2S,22.39865,113.0,7.0
2023-10-22 14:44:19,PCCC2,774707,595396,U/L,ALP2S,50.89444,239.0,14.0
2023-10-22 14:44:19,PCCC1,774693,598376,U/L,ALP2S,31.36561,113.0,7.0
2023-10-22 15:42:28,PCCC1,774693,598376,U/L,ALTL,49.09978,48.1,2.9
2023-10-22 15:42:28,PCCC2,774707,595396,U/L,ALTL,126.28237,124.0,7.0
2023-10-22 14:44:38,PCCC2,774707,595396,U/L,ALTL,123.48287,124.0,7.0
2023-10-22 14:44:37,PCCC1,774693,598376,U/L,ALTL,50.31774,48.1,2.9
2023-10-22 15:42:49,PCCC2,774707,595396,U/L,AMYL2,186.83025,191.0,11.0
2023-10-22 15:42:49,PCCC1,774693,598376,U/L,AMYL2,80.57178,80.1,4.8
2023-10-22 14:44:59,PCCC2,774707,595396,U/L,AMYL2,182.91519,191.0,11.0
2023-10-22 14:44:58,PCCC1,774693,598376,U/L,AMYL2,80.68755,80.1,4.8
2023-10-22 15:43:10,PCCC1,774693,598376,U/L,ASTL,44.40582,44.2,2.7
2023-10-22 15:43:10,PCCC2,774707,595396,U/L,ASTL,136.27902,141.0,8.0
2023-10-22 15:53:07,PCCC2,774707,595396,mg/dL,BILD2,0.07262,2.6,0.21
2023-10-22 14:46:24,PCCC2,774707,595396,mg/dL,BILD2,0.03599,2.6,0.21
2023-10-22 14:46:23,PCCC1,774693,598376,mg/dL,BILD2,0.03918,0.942,0.075
2023-10-22 15:43:32,PCCC2,774707,595396,mg/dL,CA2,13.35816,13.5,0.5
2023-10-22 15:43:32,PCCC1,774693,598376,mg/dL,CA2,8.93364,8.86,0.35
2023-10-22 15:43:53,PCCC1,774693,598376,mg/dL,CHOL2,104.80154,102.0,5.0
2023-10-22 15:43:53,PCCC2,774707,595396,mg/dL,CHOL2,165.15305,166.0,8.0
2023-10-22 14:50:19,PCCC2,774707,595396,mg/dL,CHOL2,159.90086,166.0,8.0
2023-10-22 14:50:18,PCCC1,774693,598376,mg/dL,CHOL2,104.98171,102.0,5.0
2023-10-22 15:44:14,PCCC1,774693,598376,U/L,CK2,147.2525,151.0,9.0
2023-10-22 15:44:14,PCCC2,774707,595396,U/L,CK2,254.38707,267.0,16.0
2023-10-22 14:50:40,PCCC2,774707,595396,U/L,CK2,243.71393,267.0,16.0
2023-10-22 14:50:40,PCCC1,774693,598376,U/L,CK2,146.71318,151.0,9.0
2023-10-22 15:44:36,PCCC2,774707,595396,U/L,CKMB2,89.93141,93.0,7.4
2023-10-22 15:44:35,PCCC1,774693,598376,U/L,CKMB2,41.0027,42.1,3.4
2023-10-22 14:51:01,PCCC1,774693,598376,U/L,CKMB2,42.63694,42.1,3.4
2023-10-22 14:51:01,PCCC2,774707,595396,U/L,CKMB2,88.64117,93.0,7.4
2023-10-22 14:54:56,PCCC2,774707,595396,mmol/L,CL-D,106.44933,108.0,3.0
2023-10-22 14:54:55,PCCC1,774693,598376,mmol/L,CL-D,90.57685,87.0,2.6
2023-10-22 14:31:15,PCCC1,774693,598376,mmol/L,CL-D,90.29358,87.0,2.6
2023-10-22 14:31:15,PCCC2,774707,595396,mmol/L,CL-D,107.82868,108.0,3.0
2023-10-22 15:52:44,PCCC1,774693,598376,mg/dl,CRP4,0.69808,0.607,0.041
2023-10-22 15:45:18,PCCC2,774707,595396,U/L,GGTI2,218.81325,225.0,14.0
2023-10-22 15:45:18,PCCC1,774693,598376,U/L,GGTI2,54.07808,54.6,3.3
2023-10-22 14:51:24,PCCC1,774693,598376,U/L,GGTI2,53.76845,54.6,3.3
2023-10-22 14:51:24,PCCC2,774707,595396,U/L,GGTI2,212.5826,225.0,14.0
2023-10-22 15:45:40,PCCC2,774707,595396,mg/dL,GLUC3,235.54016,243.0,12.0
2023-10-22 15:45:39,PCCC1,774693,598376,mg/dL,GLUC3,102.39558,102.0,5.0
2023-10-22 14:51:44,PCCC2,774707,595396,mg/dL,GLUC3,226.96355,243.0,12.0
2023-10-22 14:51:43,PCCC1,774693,598376,mg/dL,GLUC3,102.53913,102.0,5.0
2023-10-22 18:47:41,PCCC1,774693,598376,mg/dL,HDLC4,30.92808,29.0,2.3
2023-10-22 18:47:41,PCCC2,774707,595396,mg/dL,HDLC4,53.74872,49.5,4.0
2023-10-22 15:46:00,PCCC1,774693,598376,mg/dL,HDLC4,24.80636,29.0,2.3
2023-10-22 14:52:05,PCCC2,774707,595396,mg/dL,HDLC4,15.33983,49.5,4.0
2023-10-22 14:54:55,PCCC2,774707,595396,mmol/L,K-D,7.79803,8.03,0.24
2023-10-22 14:54:54,PCCC1,774693,598376,mmol/L,K-D,3.94879,3.9,0.12
2023-10-22 14:31:15,PCCC1,774693,598376,mmol/L,K-D,3.97113,3.9,0.12
2023-10-22 14:31:15,PCCC2,774707,595396,mmol/L,K-D,7.83077,8.03,0.24
2023-10-22 15:46:22,PCCC2,774707,595396,U/L,LDHI2,303.46716,303.0,18.0
2023-10-22 15:46:22,PCCC1,774693,598376,U/L,LDHI2,171.38667,168.0,10.0
2023-10-22 14:52:47,PCCC2,774707,595396,U/L,LDHI2,294.53668,303.0,18.0
2023-10-22 14:52:46,PCCC1,774693,598376,U/L,LDHI2,170.69688,168.0,10.0
2023-10-22 15:54:09,PCCC2,774707,595396,U/L,LIP,93.13324,98.9,5.9
2023-10-22 15:54:09,PCCC1,774693,598376,U/L,LIP,44.32249,44.9,2.7
2023-10-22 14:54:33,PCCC2,774707,595396,U/L,LIP,91.13421,98.9,5.9
2023-10-22 14:54:32,PCCC1,774693,598376,U/L,LIP,44.09995,44.9,2.7
2023-10-22 15:46:43,PCCC1,774693,598376,mg/dL,MG-2,3.52321,1.91,0.08
2023-10-22 15:46:43,PCCC2,774707,595396,mg/dL,MG-2,3.52361,3.23,0.13
2023-10-22 14:53:08,PCCC2,774707,595396,mg/dL,MG-2,3.53568,3.23,0.13
2023-10-22 14:53:07,PCCC1,774693,598376,mg/dL,MG-2,3.52987,1.91,0.08
2023-10-22 14:54:55,PCCC2,774707,595396,mmol/L,NA-D,150.80339,156.0,5.0
2023-10-22 14:54:54,PCCC1,774693,598376,mmol/L,NA-D,127.51849,125.0,4.0
2023-10-22 14:31:15,PCCC2,774707,595396,mmol/L,NA-D,151.87099,156.0,5.0
2023-10-22 14:31:15,PCCC1,774693,598376,mmol/L,NA-D,128.28531,125.0,4.0
2023-10-22 17:12:22,PCCC2,774707,595396,mg/dL,TRIGL,218.74518,215.0,11.0
2023-10-22 15:47:27,PCCC2,774707,595396,mg/dL,TRIGL,258.64066,215.0,11.0
2023-10-22 15:47:26,PCCC1,774693,598376,mg/dL,TRIGL,150.63792,117.0,6.0
2023-10-22 15:50:38,PCCC2,774707,595396,mg/dL,UA2,9.70703,10.1,0.5
2023-10-22 15:50:38,PCCC1,774693,598376,mg/dL,UA2,4.74701,4.89,0.24
2023-10-22 14:53:52,PCCC2,774707,595396,mg/dL,UA2,9.54779,10.1,0.5
2023-10-22 14:53:52,PCCC1,774693,598376,mg/dL,UA2,4.79967,4.89,0.24
2023-10-23 08:45:31,PCCC1,774693,598376,g/dL,ALB2,3.55519,3.35,0.2
2023-10-23 08:45:31,PCCC2,774707,595396,g/dL,ALB2,6.0532,5.41,0.32
2023-10-23 13:21:58,PCCC2,774707,595396,U/L,ALP2S,235.51697,239.0,14.0
2023-10-23 13:21:57,PCCC1,774693,598376,U/L,ALP2S,110.09594,113.0,7.0
2023-10-23 11:49:34,PCCC2,774707,595396,U/L,ALP2S,309.3064,239.0,14.0
2023-10-23 11:49:34,PCCC1,774693,598376,U/L,ALP2S,143.31631,113.0,7.0
2023-10-23 11:08:42,PCCC2,774707,595396,U/L,ALP2S,334.18243,239.0,14.0
2023-10-23 11:08:41,PCCC1,774693,598376,U/L,ALP2S,24.11709,113.0,7.0
2023-10-23 11:09:03,PCCC2,774707,595396,U/L,ALTL,110.30801,124.0,7.0
2023-10-23 11:09:03,PCCC1,774693,598376,U/L,ALTL,48.1986,48.1,2.9
2023-10-23 11:09:25,PCCC2,774707,595396,U/L,AMYL2,186.27454,191.0,11.0
2023-10-23 11:09:24,PCCC1,774693,598376,U/L,AMYL2,80.05544,80.1,4.8
2023-10-23 11:09:46,PCCC2,774707,595396,U/L,ASTL,138.37074,141.0,8.0
2023-10-23 11:09:45,PCCC1,774693,598376,U/L,ASTL,43.59946,44.2,2.7
2023-10-23 11:50:20,PCCC1,774693,598376,mg/dL,BILD2,0.92548,0.942,0.075
2023-10-23 11:50:20,PCCC2,774707,595396,mg/dL,BILD2,2.45147,2.6,0.21
2023-10-23 10:00:48,PCCC2,774707,595396,mg/dL,BILT3,3.17185,3.57,0.21
2023-10-23 10:00:48,PCCC1,774693,598376,mg/dL,BILT3,0.94912,0.971,0.058
2023-10-23 13:23:05,PCCC2,774707,595396,mg/dL,CA2,13.02884,13.5,0.5
2023-10-23 13:23:05,PCCC1,774693,598376,mg/dL,CA2,8.81973,8.86,0.35
2023-10-23 11:50:02,PCCC2,774707,595396,mg/dL,CA2,14.02,13.5,0.5
2023-10-23 11:50:01,PCCC1,774693,598376,mg/dL,CA2,9.98009,8.86,0.35
2023-10-23 11:10:07,PCCC2,774707,595396,mg/dL,CA2,15.012,13.5,0.5
2023-10-23 11:10:07,PCCC1,774693,598376,mg/dL,CA2,10.50932,8.86,0.35
2023-10-23 11:10:28,PCCC2,774707,595396,mg/dL,CHOL2,167.32544,166.0,8.0
2023-10-23 11:10:28,PCCC1,774693,598376,mg/dL,CHOL2,103.34927,102.0,5.0
2023-10-23 11:10:50,PCCC2,774707,595396,U/L,CK2,250.90701,267.0,16.0
2023-10-23 11:10:49,PCCC1,774693,598376,U/L,CK2,147.19394,151.0,9.0
2023-10-23 11:11:11,PCCC2,774707,595396,U/L,CKMB2,90.89177,93.0,7.4
2023-10-23 11:11:11,PCCC1,774693,598376,U/L,CKMB2,41.37108,42.1,3.4
2023-10-23 23:50:29,PCCC1,774693,598376,mmol/L,CL-D,87.17471,87.0,2.6
2023-10-23 23:50:29,PCCC2,774707,595396,mmol/L,CL-D,109.12999,108.0,3.0
2023-10-23 15:24:15,PCCC2,774707,595396,mmol/L,CL-D,108.45229,108.0,3.0
2023-10-23 15:24:14,PCCC1,774693,598376,mmol/L,CL-D,89.61851,87.0,2.6
2023-10-23 06:25:52,PCCC2,774707,595396,mmol/L,CL-D,111.53909,108.0,3.0
2023-10-23 06:25:51,PCCC1,774693,598376,mmol/L,CL-D,89.25645,87.0,2.6
2023-10-23 10:01:53,PCCC2,774707,595396,mg/dL,CREJ2,3.36618,3.56,0.21
2023-10-23 10:01:52,PCCC1,774693,598376,mg/dL,CREJ2,1.01968,1.07,0.06
2023-10-23 10:58:35,PCCC1,774693,598376,mg/dl,CRP4,0.59728,0.607,0.041
2023-10-23 10:58:35,PCCC2,774707,595396,mg/dl,CRP4,5.18637,5.1,0.34
2023-10-23 11:11:32,PCCC2,774707,595396,U/L,GGTI2,217.5253,225.0,14.0
2023-10-23 11:11:32,PCCC1,774693,598376,U/L,GGTI2,53.82417,54.6,3.3
2023-10-23 11:11:53,PCCC2,774707,595396,mg/dL,GLUC3,232.78888,243.0,12.0
2023-10-23 11:11:53,PCCC1,774693,598376,mg/dL,GLUC3,102.05128,102.0,5.0
2023-10-23 11:12:15,PCCC2,774707,595396,mg/dL,HDLC4,50.48182,49.5,4.0
2023-10-23 11:12:14,PCCC1,774693,598376,mg/dL,HDLC4,29.98248,29.0,2.3
2023-10-23 23:29:02,PCCC1,774693,598376,mmol/L,K-D,3.93862,3.9,0.12
2023-10-23 23:29:02,PCCC2,774707,595396,mmol/L,K-D,8.05641,8.03,0.24
2023-10-23 15:24:15,PCCC2,774707,595396,mmol/L,K-D,7.98776,8.03,0.24
2023-10-23 15:24:14,PCCC1,774693,598376,mmol/L,K-D,3.94863,3.9,0.12
2023-10-23 06:25:52,PCCC2,774707,595396,mmol/L,K-D,8.14641,8.03,0.24
2023-10-23 06:25:51,PCCC1,774693,598376,mmol/L,K-D,3.9114,3.9,0.12
2023-10-23 11:12:36,PCCC1,774693,598376,U/L,LDHI2,162.23871,168.0,10.0
2023-10-23 11:12:36,PCCC2,774707,595396,U/L,LDHI2,264.61331,303.0,18.0
2023-10-23 11:13:19,PCCC2,774707,595396,U/L,LIP,91.1578,98.9,5.9
2023-10-23 11:13:18,PCCC1,774693,598376,U/L,LIP,43.34203,44.9,2.7
2023-10-23 10:12:07,PCCC2,774707,595396,mg/dL,MG-2,3.15024,3.23,0.13
2023-10-23 10:12:07,PCCC1,774693,598376,mg/dL,MG-2,1.92164,1.91,0.08
2023-10-23 23:29:02,PCCC2,774707,595396,mmol/L,NA-D,155.37788,156.0,5.0
2023-10-23 23:29:02,PCCC1,774693,598376,mmol/L,NA-D,126.12359,125.0,4.0
2023-10-23 15:24:15,PCCC2,774707,595396,mmol/L,NA-D,155.29372,156.0,5.0
2023-10-23 15:24:14,PCCC1,774693,598376,mmol/L,NA-D,127.48907,125.0,4.0
2023-10-23 06:25:52,PCCC2,774707,595396,mmol/L,NA-D,158.12761,156.0,5.0
2023-10-23 06:25:51,PCCC1,774693,598376,mmol/L,NA-D,126.15787,125.0,4.0
2023-10-23 09:01:10,PCCC1,774693,598376,mg/dL,TRIGL,120.85449,117.0,6.0
2023-10-23 09:01:10,PCCC2,774707,595396,mg/dL,TRIGL,219.01332,215.0,11.0
2023-10-23 11:12:57,PCCC2,774707,595396,mg/dL,UA2,9.74817,10.1,0.5
2023-10-23 11:12:57,PCCC1,774693,598376,mg/dL,UA2,4.7669,4.89,0.24
2023-10-23 10:13:12,PCCC2,774707,595396,mg/dL,UREL,121.63065,122.0,6.0
2023-10-23 10:13:12,PCCC1,774693,598376,mg/dL,UREL,39.70862,38.9,1.9
2023-10-24 04:27:29,PCCC1,774693,598376,mmol/L,CL-D,88.85574,87.0,2.6
2023-10-24 04:27:29,PCCC2,774707,595396,mmol/L,CL-D,110.65794,108.0,3.0
2023-10-24 04:27:29,PCCC2,774707,595396,mmol/L,K-D,8.20662,8.03,0.24
2023-10-24 04:27:28,PCCC1,774693,598376,mmol/L,K-D,3.95228,3.9,0.12
2023-10-24 04:27:29,PCCC2,774707,595396,mmol/L,NA-D,158.89583,156.0,5.0
2023-10-24 04:27:28,PCCC1,774693,598376,mmol/L,NA-D,127.45023,125.0,4.0
2023-10-24 09:39:40,PCCC2,774707,595396,g/dL,ALB2,5.3248,5.41,0.32
2023-10-24 09:39:39,PCCC1,774693,598376,g/dL,ALB2,3.29021,3.35,0.2
2023-10-24 08:43:12,PCCC1,774693,598376,g/dL,ALB2,3.3831,3.35,0.2
2023-10-24 08:43:12,PCCC2,774707,595396,g/dL,ALB2,6.20713,5.41,0.32
2023-10-24 08:16:05,PCCC2,774707,595396,g/dL,ALB2,4.5268,5.41,0.32
2023-10-24 08:16:04,PCCC1,774693,598376,g/dL,ALB2,3.30341,3.35,0.2
2023-10-24 08:16:25,PCCC1,774693,598376,U/L,ALP2S,107.87788,113.0,7.0
2023-10-24 08:16:25,PCCC2,774707,595396,U/L,ALP2S,242.35789,239.0,14.0
2023-10-24 08:16:48,PCCC1,774693,598376,U/L,ALTL,46.77169,48.1,2.9
2023-10-24 08:16:48,PCCC2,774707,595396,U/L,ALTL,120.14847,124.0,7.0
2023-10-24 08:17:08,PCCC2,774707,595396,U/L,AMYL2,191.05432,191.0,11.0
2023-10-24 08:17:07,PCCC1,774693,598376,U/L,AMYL2,79.86134,80.1,4.8
2023-10-24 08:17:29,PCCC1,774693,598376,U/L,ASTL,44.68222,44.2,2.7
2023-10-24 08:17:29,PCCC2,774707,595396,U/L,ASTL,140.22443,141.0,8.0
2023-10-24 08:17:50,PCCC2,774707,595396,mg/dL,BILD2,2.6462,2.6,0.21
2023-10-24 08:17:50,PCCC1,774693,598376,mg/dL,BILD2,0.90196,0.942,0.075
2023-10-24 08:18:11,PCCC2,774707,595396,mg/dL,BILT3,3.49114,3.57,0.21
2023-10-24 08:18:11,PCCC1,774693,598376,mg/dL,BILT3,0.93456,0.971,0.058
2023-10-24 08:18:33,PCCC2,774707,595396,mg/dL,CA2,13.00889,13.5,0.5
2023-10-24 08:18:32,PCCC1,774693,598376,mg/dL,CA2,8.53351,8.86,0.35
2023-10-24 08:18:55,PCCC2,774707,595396,mg/dL,CHOL2,166.56146,166.0,8.0
2023-10-24 08:18:54,PCCC1,774693,598376,mg/dL,CHOL2,104.83741,102.0,5.0
2023-10-24 08:19:16,PCCC2,774707,595396,U/L,CK2,253.17534,267.0,16.0
2023-10-24 08:19:15,PCCC1,774693,598376,U/L,CK2,143.71278,151.0,9.0
2023-10-24 08:19:37,PCCC1,774693,598376,U/L,CKMB2,41.67653,42.1,3.4
2023-10-24 08:19:37,PCCC2,774707,595396,U/L,CKMB2,90.25907,93.0,7.4
2023-10-24 20:22:06,PCCC2,774707,595396,mmol/L,CL-D,110.18826,108.0,3.0
2023-10-24 20:22:05,PCCC1,774693,598376,mmol/L,CL-D,88.62431,87.0,2.6
2023-10-24 15:09:52,PCCC2,774707,595396,mmol/L,CL-D,111.18892,108.0,3.0
2023-10-24 15:09:51,PCCC1,774693,598376,mmol/L,CL-D,88.23974,87.0,2.6
2023-10-24 11:16:20,PCCC2,774707,595396,mmol/L,CL-D,109.00324,108.0,3.0
2023-10-24 11:16:19,PCCC1,774693,598376,mmol/L,CL-D,88.43869,87.0,2.6
2023-10-24 08:10:36,PCCC2,774707,595396,mmol/L,CL-D,107.06718,108.0,3.0
2023-10-24 08:10:36,PCCC1,774693,598376,mmol/L,CL-D,85.50859,87.0,2.6
2023-10-24 08:19:58,PCCC1,774693,598376,mg/dL,CREJ2,1.04031,1.07,0.06
2023-10-24 08:19:58,PCCC2,774707,595396,mg/dL,CREJ2,3.4853,3.56,0.21
2023-10-24 08:15:43,PCCC2,774707,595396,mg/dl,CRP4,5.16611,5.1,0.34
2023-10-24 08:15:42,PCCC1,774693,598376,mg/dl,CRP4,0.6017,0.607,0.041
2023-10-24 08:20:19,PCCC2,774707,595396,U/L,GGTI2,221.00726,225.0,14.0
2023-10-24 08:20:19,PCCC1,774693,598376,U/L,GGTI2,53.7426,54.6,3.3
2023-10-24 08:20:40,PCCC1,774693,598376,mg/dL,GLUC3,99.47143,102.0,5.0
2023-10-24 08:20:40,PCCC2,774707,595396,mg/dL,GLUC3,237.59352,243.0,12.0
2023-10-24 08:08:03,PCCC2,774707,595396,mg/dL,HDLC4,53.3219,49.5,4.0
2023-10-24 08:08:02,PCCC1,774693,598376,mg/dL,HDLC4,29.08163,29.0,2.3
2023-10-24 20:22:06,PCCC2,774707,595396,mmol/L,K-D,8.16636,8.03,0.24
2023-10-24 20:22:05,PCCC1,774693,598376,mmol/L,K-D,3.97816,3.9,0.12
2023-10-24 15:09:52,PCCC2,774707,595396,mmol/L,K-D,8.22407,8.03,0.24
2023-10-24 15:09:51,PCCC1,774693,598376,mmol/L,K-D,3.94872,3.9,0.12
2023-10-24 11:16:20,PCCC2,774707,595396,mmol/L,K-D,8.11327,8.03,0.24
2023-10-24 11:16:19,PCCC1,774693,598376,mmol/L,K-D,3.91257,3.9,0.12
2023-10-24 08:10:36,PCCC2,774707,595396,mmol/L,K-D,7.93489,8.03,0.24
2023-10-24 08:10:35,PCCC1,774693,598376,mmol/L,K-D,3.79951,3.9,0.12
2023-10-24 08:08:30,PCCC2,774707,595396,U/L,LDHI2,291.75018,303.0,18.0
2023-10-24 08:08:30,PCCC1,774693,598376,U/L,LDHI2,158.83775,168.0,10.0
